datetime,symbol,open,high,low,close,volume,adx,sma10,sma20,sma50,sma100,sma200,ema10,ema20,ema50,ema100,ema200,upper_band1,lower_band1,upper_band2,lower_band2
2017-09-08 08:00:00,Binance:BTCUSDT,4691.66,4735.39,4028.93,4282.8,1132.255046,,4515.69,4381.58,,,,4454.24,4378.17,,,,4615.360781299536,4147.792218700466,4849.145062599072,3914.0079374009306
2017-09-09 08:00:00,Binance:BTCUSDT,4282.8,4426.62,4150.06,4258.81,658.782952,,4486.06,4390.2,,,,4418.71,4366.8,,,,4615.977957321515,4164.427042678488,4841.753414643028,3938.651585356974
2017-09-10 08:00:00,Binance:BTCUSDT,4258.81,4283.0,3801.0,4130.37,660.373275,,4426.61,4395.92,,,,4366.28,4344.29,,,,4613.44370396212,4178.398296037883,4830.966407924239,3960.8755920757635
2017-09-11 08:00:00,Binance:BTCUSDT,4153.62,4334.43,4098.91,4208.47,699.989065,,4363.96,4404.34,,,,4337.59,4331.35,,,,4610.907026477428,4197.781973522574,4817.469552954856,3991.219447045146
2017-09-12 08:00:00,Binance:BTCUSDT,4208.6,4394.59,4040.8,4163.72,879.630319,,4333.12,4406.83,,,,4305.98,4315.39,,,,4610.157816690146,4203.502183309857,4813.485633380291,4000.174366619712
2017-09-13 08:00:00,Binance:BTCUSDT,4159.72,4165.38,3760.0,3944.69,913.462545,36.708817,4276.68,4388.26,,,,4240.29,4280.08,,,,4614.679017266928,4161.848982733076,4841.094034533854,3935.43396546615
2017-09-14 08:00:00,Binance:BTCUSDT,3944.0,3993.0,3165.13,3189.02,1665.021543,38.352938,4185.57,4333.68,,,,4049.15,4176.17,,,,4679.5350861099905,3987.826913890014,5025.389172219979,3641.972827780026
2017-09-15 08:00:00,Binance:BTCUSDT,3188.01,3856.0,2817.0,3700.0,1968.866492,40.215925,4118.93,4301.81,,,,3985.67,4130.82,,,,4674.201398524699,3929.416601475305,5046.593797049396,3557.0242029506085
2017-09-16 08:00:00,Binance:BTCUSDT,3674.01,3950.0,3470.66,3714.95,1297.563953,41.559689,4028.44,4272.06,,,,3936.45,4091.22,,,,4665.766133148717,3878.3458668512876,5059.476266297432,3484.6357337025725
2017-09-17 08:00:00,Binance:BTCUSDT,3685.23,3748.21,3499.02,3699.99,682.17121,42.807469,3929.28,4237.72,,,,3893.45,4053.96,,,,4649.466922188651,3825.975077811354,5061.2128443773,3414.229155622705
2017-09-18 08:00:00,Binance:BTCUSDT,3690.0,4123.2,3690.0,4035.01,1030.006455,42.466408,3904.5,4210.1,,,,3919.19,4052.15,,,,4615.941886752774,3804.2531132472295,5021.786273505546,3398.4087264944574
2017-09-19 08:00:00,Binance:BTCUSDT,4060.0,4089.97,3830.91,3910.04,902.332129,42.149709,3869.63,4177.84,,,,3917.53,4038.62,,,,4580.605817667751,3775.0791823322525,4983.3691353355,3372.315864664504
2017-09-20 08:00:00,Binance:BTCUSDT,3910.04,4046.08,3820.0,3900.0,720.935076,41.875261,3846.59,4136.6,,,,3914.34,4025.42,,,,4523.139014196406,3750.056985803598,4909.68002839281,3363.515971607194
2017-09-21 08:00:00,Binance:BTCUSDT,3889.99,3910.0,3567.0,3609.99,1001.654084,42.059827,3786.74,4075.35,,,,3859.0,3985.85,,,,4442.975040567351,3707.728959432652,4810.598081134701,3340.1059188653026
2017-09-22 08:00:00,Binance:BTCUSDT,3592.84,3750.0,3505.55,3595.87,838.966425,42.332055,3729.96,4031.54,,,,3811.16,3948.71,,,,4401.471184069326,3661.6058159306767,4771.403868138651,3291.673131861352
2017-09-23 08:00:00,Binance:BTCUSDT,3595.88,3817.19,3542.91,3780.0,752.792791,42.282029,3713.49,3995.08,,,,3805.5,3932.64,,,,4351.851347205196,3638.317652794807,4708.618194410391,3281.5508055896125
2017-09-24 08:00:00,Binance:BTCUSDT,3779.54,3789.99,3622.76,3660.02,661.63639,42.235576,3760.59,3973.08,,,,3779.05,3906.68,,,,4336.205706085352,3609.954293914651,4699.3314121707035,3246.8285878293004
2017-09-25 08:00:00,Binance:BTCUSDT,3660.02,3979.87,3653.69,3920.75,727.994713,41.312628,3782.66,3950.79,,,,3804.81,3908.02,,,,4302.59330281907,3598.9946971809327,4654.39260563814,3247.195394361864
2017-09-26 08:00:00,Binance:BTCUSDT,3928.0,3976.99,3850.05,3882.35,526.727987,40.455605,3799.4,3913.92,,,,3818.91,3905.57,,,,4230.563274524549,3597.282725475454,4547.203549049097,3280.642450950906
2017-09-27 08:00:00,Binance:BTCUSDT,3882.36,4249.94,3872.81,4193.0,628.170966,38.490167,3848.7,3888.99,,,,3886.92,3932.95,,,,4159.720922443479,3618.2640775565246,4430.449344886956,3347.5356551130476
2017-09-28 08:00:00,Binance:BTCUSDT,4192.11,4300.0,4101.0,4174.5,849.785325,36.468278,3862.65,3883.58,,,,3939.21,3955.95,,,,4147.369209059881,3619.7857909401228,4411.160918119759,3355.9940818802443
2017-09-29 08:00:00,Binance:BTCUSDT,4178.98,4263.86,3952.01,4174.69,1602.309565,35.056149,3889.12,3879.37,,,,3982.03,3976.78,,,,4137.762150494036,3620.9808495059683,4396.152800988069,3362.5901990119346
2017-09-30 08:00:00,Binance:BTCUSDT,4175.0,4380.0,4138.1,4378.51,720.353183,33.266456,3936.97,3891.78,,,,4054.11,4015.04,,,,4167.31206306035,3616.244936939653,4442.845626120699,3340.7113738793046
2017-10-01 08:00:00,Binance:BTCUSDT,4378.49,4406.52,4240.04,4378.48,726.963685,31.495243,4013.82,3900.28,,,,4113.09,4049.66,,,,4187.812872907154,3612.745127092848,4475.346745814308,3325.211254185695
2017-10-02 08:00:00,Binance:BTCUSDT,4400.0,4561.63,4360.0,4380.0,655.756974,29.265084,4092.23,3911.09,,,,4161.62,4081.12,,,,4212.083596765058,3610.102403234945,4513.074193530115,3309.1118064698885
2017-10-03 08:00:00,Binance:BTCUSDT,4380.0,4467.33,4180.8,4310.0,1082.323563,27.807995,4145.23,3929.36,,,,4188.6,4102.92,,,,4242.666036875098,3616.0509631249047,4555.973573750194,3302.7434262498077
2017-10-04 08:00:00,Binance:BTCUSDT,4314.9,4373.0,4142.0,4208.59,868.465101,26.590443,4200.09,3980.34,,,,4192.23,4112.98,,,,4248.769974876395,3711.9040251236065,4517.20294975279,3443.4710502472117
2017-10-05 08:00:00,Binance:BTCUSDT,4208.59,4355.0,4110.0,4292.43,779.138638,25.575529,4237.25,4009.96,4159.18,,,4210.45,4130.07,4159.18,,,4278.509219776994,3741.407780223007,4547.0599395539875,3472.857060446014
2017-10-06 08:00:00,Binance:BTCUSDT,4318.99,4417.0,4292.0,4369.0,506.529176,24.340252,4285.92,4042.66,4160.86,,,4239.28,4152.83,4167.41,,,4313.112612620429,3772.2093873795725,4583.564225240858,3501.757774759144
2017-10-07 08:00:00,Binance:BTCUSDT,4369.0,4479.5,4312.56,4423.0,297.5975,22.89855,4308.92,4078.81,4167.16,,,4272.68,4178.56,4177.44,,,4349.364513571727,3808.2584864282744,4619.917527143453,3537.705472856548
2017-10-08 08:00:00,Binance:BTCUSDT,4425.0,4658.0,4425.0,4640.0,518.462004,21.746371,4355.47,4109.06,4177.16,,,4339.47,4222.5,4195.58,,,4405.5986855628835,3812.5233144371173,4702.136371125767,3515.985628874234
2017-10-09 08:00:00,Binance:BTCUSDT,4640.0,4889.98,4550.0,4786.95,646.463145,21.528928,4416.7,4152.91,4191.17,,,4420.83,4276.26,4218.77,,,4480.027850545549,3825.7851494544534,4807.149201091096,3498.663798908906
2017-10-10 08:00:00,Binance:BTCUSDT,4786.95,4960.0,4680.59,4783.06,1043.221773,21.558985,4457.15,4197.06,4206.51,,,4486.69,4324.53,4240.9,,,4545.936953219233,3848.1820467807693,4894.814406438465,3499.304593561537
2017-10-11 08:00:00,Binance:BTCUSDT,4783.06,4881.61,4710.0,4821.43,753.429396,21.586895,4501.45,4257.63,4222.14,,,4547.55,4371.85,4263.66,,,4604.482918265435,3910.7800817345656,4951.33433653087,3563.928663469131
2017-10-12 08:00:00,Binance:BTCUSDT,4821.43,5439.99,4810.16,5430.0,1276.701482,23.116836,4606.45,4349.34,4248.46,,,4708.0,4472.63,4309.4,,,4747.7370525289825,3950.9389474710183,5146.136105057965,3552.539894942036
2017-10-13 08:00:00,Binance:BTCUSDT,5439.99,5846.17,5379.84,5649.98,1879.82762,25.247755,4740.44,4442.84,4275.14,,,4879.27,4584.76,4361.97,,,4910.122709979444,3975.5512900205567,5377.408419958888,3508.265580041113
2017-10-14 08:00:00,Binance:BTCUSDT,5650.0,5900.0,5580.01,5869.99,970.759046,27.308115,4906.58,4553.34,4306.92,,,5059.4,4707.16,4421.11,,,5079.970266935061,4026.700733064939,5606.6050338701225,3500.065966129878
2017-10-15 08:00:00,Binance:BTCUSDT,5855.03,5922.3,5400.01,5709.99,1343.523375,28.335811,5048.34,4642.8,4334.38,,,5177.69,4802.67,4471.65,,,5205.136356187925,4080.458643812076,5767.47521237585,3518.1197876241513
2017-10-16 08:00:00,Binance:BTCUSDT,5710.0,5788.91,5585.19,5760.02,1528.996462,29.290099,5187.44,4736.68,4363.38,,,5283.57,4893.84,4522.18,,,5320.5527010773785,4152.8092989226225,5904.424402154757,3568.9375978452435
2017-10-17 08:00:00,Binance:BTCUSDT,5760.0,5774.98,5508.63,5595.0,1429.869376,29.789895,5304.64,4806.78,4387.54,,,5340.19,4960.62,4564.25,,,5405.152353858947,4208.4096461410545,6003.523707717894,3610.038292282108
2017-10-18 08:00:00,Binance:BTCUSDT,5595.0,5596.0,5037.95,5512.06,2317.804373,28.290127,5391.85,4873.66,4406.03,,,5371.44,5013.14,4601.42,,,5472.372262320947,4274.945737679054,6071.085524641894,3676.232475358107
2017-10-19 08:00:00,Binance:BTCUSDT,5513.0,5710.0,5490.26,5683.9,1881.722107,27.223155,5481.54,4949.12,4428.61,,,5428.25,5077.02,4643.87,,,5550.085326128864,4348.153673871136,6151.051152257728,3747.1878477422715
2017-10-20 08:00:00,Binance:BTCUSDT,5683.31,6110.0,5600.0,6010.01,1972.97722,27.215729,5604.24,5030.69,4454.31,,,5534.02,5165.88,4697.44,,,5658.786942340101,4402.6020576598985,6286.879384680202,3774.509615319798
2017-10-21 08:00:00,Binance:BTCUSDT,6013.72,6171.0,5850.03,6024.97,1664.307693,27.341215,5724.59,5113.02,4478.11,,,5623.29,5247.7,4749.5,,,5757.9087530733395,4468.129246926661,6402.798506146678,3823.2394938533225
2017-10-22 08:00:00,Binance:BTCUSDT,6003.27,6060.0,5720.03,5950.02,1362.092216,26.949726,5776.59,5191.52,4507.67,,,5682.69,5314.58,4796.58,,,5837.958765545504,4545.081234454497,6484.397531091008,3898.6424689089927
2017-10-23 08:00:00,Binance:BTCUSDT,5975.0,6080.0,5621.03,5915.93,1812.557715,26.209579,5803.19,5271.82,4535.81,,,5725.1,5371.85,4840.48,,,5903.3386029962,4640.294397003801,6534.8607059924,4008.772294007602
2017-10-24 08:00:00,Binance:BTCUSDT,5909.47,5925.0,5450.0,5477.03,2580.418767,24.901869,5763.89,5335.24,4563.34,,,5680.0,5381.87,4865.44,,,5918.660230828341,4751.816769171662,6502.0819616566805,4168.395038343322
2017-10-25 08:00:00,Binance:BTCUSDT,5506.92,5704.96,5286.98,5689.99,2282.813205,23.140024,5761.89,5405.12,4589.82,,,5681.81,5411.22,4897.78,,,5941.23023240454,4869.002767595463,6477.34396480908,4332.889035190924
2017-10-26 08:00:00,Binance:BTCUSDT,5670.1,5939.99,5650.0,5861.77,1972.965882,22.211954,5772.07,5479.76,4614.66,,,5714.53,5454.13,4935.58,,,5968.218692883078,4991.291307116926,6456.682385766153,4502.827614233851
2017-10-27 08:00:00,Binance:BTCUSDT,5861.77,5980.0,5649.24,5768.83,1403.706416,21.464973,5789.45,5547.05,4636.2,,,5724.41,5484.1,4968.26,,,5974.141682099635,5119.95131790037,6401.236864199268,4692.856135800736
2017-10-28 08:00:00,Binance:BTCUSDT,5768.79,5850.02,5630.03,5719.64,1276.754412,20.698198,5810.21,5601.03,4664.94,,,5723.54,5506.53,4997.72,,,5974.992397191587,5227.0646028084175,6348.956294383172,4853.100705616833
2017-10-29 08:00:00,Binance:BTCUSDT,5709.98,6189.88,5648.01,6169.98,1804.778173,20.934012,5858.82,5670.18,4703.16,,,5804.71,5569.72,5043.69,,,6013.860326335343,5326.499673664661,6357.540652670686,4982.819347329319
2017-10-30 08:00:00,Binance:BTCUSDT,6133.01,6248.68,6030.0,6120.5,1473.687043,21.299279,5869.87,5737.05,4742.96,,,5862.13,5622.17,5085.92,,,6027.628345778472,5446.475654221531,6318.204691556943,5155.89930844306
2017-10-31 08:00:00,Binance:BTCUSDT,6120.52,6498.01,6100.0,6463.0,1511.774925,22.217279,5913.67,5819.13,4788.05,,,5971.38,5702.25,5139.92,,,6068.38854932783,5569.872450672174,6317.64659865566,5320.6144013443445
2017-11-01 08:00:00,Binance:BTCUSDT,6463.0,6774.67,6338.02,6753.98,1675.615188,23.614285,5994.06,5885.33,4839.86,,,6113.67,5802.42,5203.22,,,6191.717031787313,5578.94196821269,6498.104563574624,5272.554436425379
2017-11-02 08:00:00,Binance:BTCUSDT,6753.98,7300.0,6685.1,7019.98,2503.610803,25.70767,6104.47,5953.83,4901.36,,,6278.45,5918.37,5274.47,,,6342.137609797779,5565.521390202224,6730.445719595556,5177.213280404448
2017-11-03 08:00:00,Binance:BTCUSDT,7010.31,7346.34,6923.0,7115.04,1891.497592,27.71159,6268.27,6016.08,4979.88,,,6430.56,6032.34,5346.65,,,6478.658320790393,5553.505679209609,6941.234641580784,5090.929358419218
2017-11-04 08:00:00,Binance:BTCUSDT,7115.02,7480.99,6901.0,7357.09,1399.191767,29.747191,6434.98,6098.44,5053.03,,,6599.02,6158.51,5425.49,,,6639.200362027222,5557.67363797278,7179.9637240544425,5016.910275945559
2017-11-05 08:00:00,Binance:BTCUSDT,7357.27,7590.25,7279.02,7345.01,1207.83233,31.775676,6583.3,6177.69,5125.63,,,6734.65,6271.51,5500.76,,,6776.113972115655,5579.259027884346,7374.541444231309,4980.831555768693
2017-11-06 08:00:00,Binance:BTCUSDT,7345.1,7401.0,6906.0,6960.12,1763.019261,32.079844,6702.43,6245.94,5190.83,,,6775.65,6337.09,5557.99,,,6851.822429588972,5640.062570411028,7457.702359177944,5034.182640822056
2017-11-07 08:00:00,Binance:BTCUSDT,6981.72,7198.49,6901.0,7064.04,1440.259494,32.342714,6836.87,6323.54,5251.41,,,6828.08,6406.32,5617.05,,,6929.844958725686,5717.238041274314,7536.148417451373,5110.934582548628
2017-11-08 08:00:00,Binance:BTCUSDT,7070.0,7770.02,6651.0,7303.0,2822.298802,33.4985,6950.18,6404.5,5319.27,,,6914.43,6491.72,5683.17,,,7027.842356866575,5781.150643133426,7651.18821373315,5157.80478626685
2017-11-09 08:00:00,Binance:BTCUSDT,7303.01,7392.0,7015.0,7079.99,1913.398308,34.57173,7046.12,6458.0,5382.87,,,6944.53,6547.75,5737.95,,,7091.029075542972,5824.961924457029,7724.062651085945,5191.928348914057
2017-11-10 08:00:00,Binance:BTCUSDT,7079.0,7279.91,6255.01,6506.98,3254.704105,33.080038,7050.52,6482.1,5440.81,,,6864.98,6543.86,5768.1,,,7107.312037497421,5856.8799625025795,7732.528074994842,5231.6639250051585
2017-11-11 08:00:00,Binance:BTCUSDT,6503.0,6797.98,6100.0,6245.05,2754.156861,31.297032,6999.63,6496.85,5493.79,,,6752.26,6515.41,5786.81,,,7112.74666675437,5880.948333245631,7728.645833508741,5265.049166491261
2017-11-12 08:00:00,Binance:BTCUSDT,6245.05,6630.0,5325.01,5811.03,4968.483069,30.093664,6878.73,6491.6,5534.41,,,6581.13,6448.32,5787.76,,,7112.849873160426,5870.355126839576,7734.097246320851,5249.107753679151
2017-11-13 08:00:00,Binance:BTCUSDT,5839.94,6697.47,5699.99,6465.99,2621.243039,28.819336,6813.83,6541.05,5590.53,,,6560.2,6450.01,5814.35,,,7117.304025867494,5964.796974132509,7693.557551734985,5388.543448265017
2017-11-14 08:00:00,Binance:BTCUSDT,6465.99,6684.98,6311.07,6574.99,1254.292531,27.636032,6735.62,6585.3,5643.62,,,6562.89,6461.91,5844.18,,,7127.474327591053,6043.126672408947,7669.648155182105,5500.952844817895
2017-11-15 08:00:00,Binance:BTCUSDT,6575.99,7298.0,6575.99,7240.06,1779.605845,26.135709,6725.12,6654.22,5710.77,,,6686.01,6536.02,5898.92,,,7187.566602542796,6120.863397457206,7720.918205085591,5587.511794914411
2017-11-16 08:00:00,Binance:BTCUSDT,7240.14,7940.0,7076.0,7864.5,2331.95675,25.806146,6815.56,6759.0,5784.2,,,6900.28,6662.54,5976.0,,,7313.551030616099,6204.445969383904,7868.103561232196,5649.893438767807
2017-11-17 08:00:00,Binance:BTCUSDT,7876.98,7989.0,7451.0,7699.19,3982.395925,25.572652,6879.08,6857.98,5854.7,,,7045.54,6761.27,6043.58,,,7394.554663351402,6321.397336648599,7931.133326702804,5784.818673297197
2017-11-18 08:00:00,Binance:BTCUSDT,7680.01,7819.99,7422.0,7761.94,3954.266477,25.284246,6924.97,6937.57,5926.44,,,7175.79,6856.57,6110.97,,,7484.173891350142,6390.974108649859,8030.773782700284,5844.374217299717
2017-11-19 08:00:00,Binance:BTCUSDT,7761.94,8123.15,7650.33,8038.0,3867.340444,25.489008,7020.77,7033.45,5999.63,,,7332.56,6969.09,6186.54,,,7596.250740046158,6470.647259953843,8159.052480092315,5907.845519907686
2017-11-20 08:00:00,Binance:BTCUSDT,8057.11,8319.99,7954.0,8212.0,3886.634348,25.964876,7191.28,7120.9,6076.3,,,7492.46,7087.46,6265.97,,,7722.793356178048,6519.004643821952,8324.687712356095,5917.110287643905
2017-11-21 08:00:00,Binance:BTCUSDT,8212.49,8400.0,7801.0,8119.51,4544.474016,25.986426,7378.72,7189.18,6151.09,,,7606.47,7185.75,6338.66,,,7822.219617249924,6556.131382750076,8455.263734499847,5923.087265500153
2017-11-22 08:00:00,Binance:BTCUSDT,8091.09,8322.68,8091.09,8205.92,3545.00571,26.006437,7618.21,7248.47,6229.01,,,7715.46,7282.91,6411.88,,,7917.41631918718,6579.528680812821,8586.360138374359,5910.584861625643
2017-11-23 08:00:00,Binance:BTCUSDT,8233.03,8260.0,8000.0,8019.99,4093.952687,25.755988,7773.61,7293.72,6305.24,,,7770.83,7353.11,6474.94,,,7982.421857126871,6605.0181428731275,8671.123714253743,5916.316285746256
2017-11-24 08:00:00,Binance:BTCUSDT,8019.97,8369.0,7850.0,8138.0,4411.789112,25.083818,7929.91,7332.77,6382.15,5270.67,,7837.59,7427.86,6540.16,5270.67,,8045.6647530608625,6619.8662469391365,8758.564006121725,5906.966993878274
2017-11-25 08:00:00,Binance:BTCUSDT,8138.99,8734.78,8090.0,8700.01,4292.623682,25.156144,8075.91,7400.52,6468.77,5314.82,,7994.39,7549.02,6624.86,5338.57,,8173.235153085602,6627.795846914397,8945.954806171205,5855.076193828794
2017-11-26 08:00:00,Binance:BTCUSDT,8700.04,9350.0,8604.72,9128.02,4147.380237,26.143525,8202.26,7508.91,6562.87,5365.01,,8200.5,7699.4,6723.03,5413.61,,8360.298993165567,6657.522006834433,9211.687486331133,5806.133513668867
2017-11-27 08:00:00,Binance:BTCUSDT,9128.0,9654.28,9112.04,9650.0,4521.625707,27.430693,8397.34,7638.21,6663.07,5420.11,,8464.05,7885.17,6837.81,5497.5,,8601.256846529264,6675.160153470732,9564.305193058532,5712.111806941467
2017-11-28 08:00:00,Binance:BTCUSDT,9650.0,9939.0,9570.5,9896.8,4917.210985,28.940451,8610.83,7767.9,6765.27,5478.22,,8724.55,8076.75,6957.77,5584.62,,8844.971460816841,6690.825539183154,9922.044421633685,5613.752578366311
2017-11-29 08:00:00,Binance:BTCUSDT,9896.79,11300.03,8520.0,9687.88,13352.538715,31.403187,8775.81,7898.29,6863.36,5534.94,,8899.7,8230.19,7064.83,5665.87,,9040.106899061922,6756.479100938077,10181.920798123845,5614.665201876154
2017-11-30 08:00:00,Binance:BTCUSDT,9687.88,10900.0,8850.8,9838.96,9389.574329,33.690012,8938.51,8064.89,6963.71,5592.93,,9070.47,8383.41,7173.62,5748.5,,9234.295942329596,6895.488057670401,10403.699884659192,5726.084115340804
2017-12-01 08:00:00,Binance:BTCUSDT,9837.0,10898.0,9380.0,10782.99,6134.923633,35.813493,9204.86,8291.79,7070.77,5659.62,,9381.84,8611.94,7315.17,5848.2,,9524.604851357772,7058.973148642225,10757.420702715546,5826.1572972844515
2017-12-02 08:00:00,Binance:BTCUSDT,10775.04,11190.0,10620.0,10890.01,4765.439757,37.972952,9473.27,8545.74,7175.57,5725.36,,9656.05,8828.9,7455.36,5948.04,,9764.415228061638,7327.060771938361,10983.092456123277,6108.383543876722
2017-12-03 08:00:00,Binance:BTCUSDT,10902.69,11825.0,10500.0,11165.41,5346.636524,40.327351,9787.81,8780.71,7281.48,5794.2,,9930.48,9051.43,7600.85,6051.35,,10028.438657241106,7532.979342758893,11276.168314482211,6285.249685517787
2017-12-04 08:00:00,Binance:BTCUSDT,11165.41,11616.0,10802.0,11616.0,4629.769359,42.513577,10135.61,9032.76,7399.6,5866.99,,10236.94,9295.67,7758.3,6161.54,,10318.054711379373,7747.464288620627,11603.349922758747,6462.169077241253
2017-12-05 08:00:00,Binance:BTCUSDT,11608.0,11853.0,11447.68,11699.99,5541.611055,44.66544,10435.61,9255.76,7518.4,5940.89,,10502.95,9524.65,7912.88,6271.21,,10596.380367048423,7915.131632951575,11937.004734096849,6574.50726590315
2017-12-06 08:00:00,Binance:BTCUSDT,11698.0,13615.23,11665.58,13545.53,6708.407183,47.288233,10877.36,9539.81,7677.41,6032.48,,11056.15,9907.59,8133.77,6415.26,,11133.51915037743,7946.095849622569,12727.230800754858,6352.38419924514
2017-12-07 08:00:00,Binance:BTCUSDT,13545.53,16649.96,13050.0,16533.11,7488.515184,50.218531,11565.67,9981.5,7897.83,6151.93,,12051.96,10538.6,8463.15,6615.61,,12131.094582483533,7831.912417516469,14280.685664967066,5682.321335032936
2017-12-08 08:00:00,Binance:BTCUSDT,16552.9,17204.99,14015.0,15880.0,17590.885276,52.996536,12163.99,10387.41,8101.76,6265.18,,12747.97,11047.3,8754.01,6799.07,,12826.519969681705,7948.293030318297,15265.63343936341,5509.179560636593
2017-12-09 08:00:00,Binance:BTCUSDT,15880.0,16269.3,12535.0,14699.97,13914.207707,53.361337,12665.2,10720.5,8275.55,6364.93,,13102.88,11395.17,8987.19,6955.52,,13268.493335774903,8172.516664225098,15816.481671549807,5624.528328450195
2017-12-10 08:00:00,Binance:BTCUSDT,14699.97,15720.12,12368.0,14946.26,16552.924336,53.47947,13175.93,11057.22,8453.98,6466.05,,13438.04,11733.37,9220.88,7113.75,,13694.847487650975,8419.588512349026,16332.47697530195,5781.959024698052
2017-12-11 08:00:00,Binance:BTCUSDT,14901.08,17470.0,14901.08,16560.02,11822.314528,54.169544,13753.63,11479.24,8666.18,6586.92,,14005.67,12193.05,9508.68,7300.81,,14283.083522072004,8675.403477927997,17086.923544144003,5871.563455855996
2017-12-12 08:00:00,Binance:BTCUSDT,16560.04,16976.45,15875.0,16350.0,9438.507116,54.810326,14299.63,11886.45,8874.86,6705.33,,14431.91,12588.95,9776.97,7480.0,,14775.423941421555,8997.471058578441,17664.400382843112,6108.494617156885
2017-12-13 08:00:00,Binance:BTCUSDT,16350.0,16546.0,14666.56,16020.42,12415.141113,53.932635,14785.13,12286.47,9085.73,6824.54,,14720.73,12915.76,10021.81,7649.12,,15166.257087724329,9406.680912275673,18046.045175448657,6526.892824551346
2017-12-14 08:00:00,Binance:BTCUSDT,16046.58,16445.0,15450.0,16340.0,11615.766474,53.117635,15257.53,12696.57,9298.73,6944.27,,15015.14,13241.88,10269.58,7821.21,,15540.169419608736,9852.968580391263,18383.76983921747,7009.368160782527
2017-12-15 08:00:00,Binance:BTCUSDT,16339.99,17991.0,16300.06,17516.81,9181.486777,53.009134,15839.21,13137.41,9531.83,7073.24,,15469.99,13649.01,10553.79,8013.2,,16010.53193744611,10264.286062553889,18883.65487489222,7391.163125107776
